service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
SAG_03200051535,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051550,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051600,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051605,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051620,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051630,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051635,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051650,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051700,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051705,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051720,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051730,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051735,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051750,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051800,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051805,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051820,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051830,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051835,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051850,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051900,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051905,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051920,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051930,0,0,0,0,0,1,1,20250428,20261231
SAG_03200051940,1,1,1,1,1,0,0,20250428,20261231
SAG_03200051955,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052000,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052015,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052030,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052035,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052055,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052100,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052120,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052130,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052140,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052155,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052200,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052215,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052230,0,0,0,0,0,1,1,20250428,20261231
SAG_03200052235,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052255,1,1,1,1,1,0,0,20250428,20261231
SAG_03200052320,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050430,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050445,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050500,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050505,1,1,1,1,1,0,0,20260302,20260331
SAG_03201050515,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050530,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050531,0,0,0,0,0,1,0,20250428,20261231
SAG_03201050545,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050600,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050601,0,0,0,0,0,1,0,20250428,20261231
SAG_03201050615,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050630,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050631,0,0,0,0,0,1,0,20250428,20261231
SAG_03201050645,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050700,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050701,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050705,1,1,1,1,1,0,0,20260302,20260331
SAG_03201050715,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050730,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050731,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050745,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050800,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050801,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050815,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050830,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050831,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050845,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050900,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050901,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050905,1,1,1,1,1,0,0,20260302,20260331
SAG_03201050915,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050930,1,1,1,1,1,0,0,20250428,20261231
SAG_03201050931,0,0,0,0,0,1,1,20250428,20261231
SAG_03201050945,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051000,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051001,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051020,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051030,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051040,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051100,1,1,1,1,1,1,1,20250428,20261231
SAG_03201051105,1,1,1,1,1,0,0,20260302,20260331
SAG_03201051120,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051130,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051150,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051200,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051210,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051230,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051240,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051300,1,1,1,1,1,1,1,20250428,20261231
SAG_03201051310,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051325,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051330,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051340,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051355,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051400,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051410,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051425,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051430,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051440,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051455,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051500,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051510,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051525,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051530,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051540,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051555,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051600,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051610,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051625,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051630,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051640,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051655,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051700,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051710,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051725,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051730,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051740,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051755,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051800,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051810,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051830,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051831,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051855,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051900,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051915,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051930,0,0,0,0,0,1,1,20250428,20261231
SAG_03201051935,1,1,1,1,1,0,0,20250428,20261231
SAG_03201051955,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052000,0,0,0,0,0,1,1,20250428,20261231
SAG_03201052020,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052030,0,0,0,0,0,1,1,20250428,20261231
SAG_03201052040,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052055,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052100,0,0,0,0,0,1,1,20250428,20261231
SAG_03201052115,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052130,0,0,0,0,0,1,1,20250428,20261231
SAG_03201052135,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052155,1,1,1,1,1,0,0,20250428,20261231
SAG_03201052220,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040540,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040545,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040555,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040610,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040615,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040625,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040640,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040655,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040710,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040725,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040731,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040740,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040755,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040800,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040810,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040825,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040840,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040855,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040910,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040915,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040925,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040940,1,1,1,1,1,0,0,20250428,20261231
SAG_03210040945,1,1,1,1,1,0,0,20260302,20260331
SAG_03210040955,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041010,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041025,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041040,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041055,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041100,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041110,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041125,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041131,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041140,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041155,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041210,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041225,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041240,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041255,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041310,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041315,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041325,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041340,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041355,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041410,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041425,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041440,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041455,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041510,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041515,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041525,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041540,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041555,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041610,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041625,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041640,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041655,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041700,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041710,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041725,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041740,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041755,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041810,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041825,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041840,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041845,1,1,1,1,1,0,0,20260302,20260331
SAG_03210041855,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041910,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041925,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041940,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041955,1,1,1,1,1,0,0,20250428,20261231
SAG_03210042020,1,1,1,1,1,0,0,20250428,20261231
SAG_03210042025,1,1,1,1,1,0,0,20260302,20260331
SAG_03210042050,1,1,1,1,1,0,0,20250428,20261231
SAG_03210042210,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040445,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040450,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040500,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040515,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040521,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040530,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040545,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040600,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040615,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040630,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040635,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040645,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040700,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040705,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040715,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040730,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040745,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040800,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040815,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040821,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040830,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040845,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040850,1,1,1,1,1,0,0,20260302,20260331
SAG_03211040900,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040915,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040930,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040945,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041000,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041005,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041015,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041030,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041035,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041045,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041100,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041115,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041130,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041145,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041200,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041215,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041221,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041230,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041245,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041300,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041315,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041330,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041345,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041400,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041415,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041421,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041430,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041445,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041500,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041515,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041530,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041545,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041600,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041605,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041615,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041630,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041645,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041700,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041715,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041730,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041745,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041750,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041800,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041815,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041830,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041845,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041901,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041925,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041930,1,1,1,1,1,0,0,20260302,20260331
SAG_03211041955,1,1,1,1,1,0,0,20250428,20261231
SAG_03211042115,1,1,1,1,1,0,0,20260302,20260331
SAG_03240010700,1,1,1,1,1,0,0,20250428,20261231
SAG_03240010730,1,1,1,1,1,0,0,20260302,20260331
SAG_03240010850,1,1,1,1,1,0,0,20250428,20261231
SAG_03240010920,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011040,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011110,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011230,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011300,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011420,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011450,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011610,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011640,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011800,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011830,1,1,1,1,1,0,0,20260302,20260331
SAG_03240011950,1,1,1,1,1,0,0,20250428,20261231
SAG_03240012020,1,1,1,1,1,0,0,20260302,20260331
SAG_03240012140,1,1,1,1,1,0,0,20250428,20261231
SAG_03240012210,1,1,1,1,1,0,0,20260302,20260331
SAG_03241010600,1,1,1,1,1,0,0,20250428,20261231
SAG_03241010630,1,1,1,1,1,0,0,20260302,20260331
SAG_03241010750,1,1,1,1,1,0,0,20250428,20261231
SAG_03241010820,1,1,1,1,1,0,0,20260302,20260331
SAG_03241010940,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011010,1,1,1,1,1,0,0,20260302,20260331
SAG_03241011130,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011200,1,1,1,1,1,0,0,20260302,20260331
SAG_03241011320,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011350,1,1,1,1,1,0,0,20260302,20260331
SAG_03241011510,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011540,1,1,1,1,1,0,0,20260302,20260331
SAG_03241011700,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011730,1,1,1,1,1,0,0,20260302,20260331
SAG_03241011850,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011920,1,1,1,1,1,0,0,20260302,20260331
SAG_03241012040,1,1,1,1,1,0,0,20250428,20261231
SAG_03241012110,1,1,1,1,1,0,0,20260302,20260331
SAG_03260010610,1,1,1,1,1,1,0,20251124,20261231
SAG_03260010700,1,1,1,1,1,0,0,20251124,20261231
SAG_03260010710,0,0,0,0,0,1,1,20251124,20261231
SAG_03260010800,1,1,1,1,1,0,0,20251124,20261231
SAG_03260010810,0,0,0,0,0,1,1,20251124,20261231
SAG_03260010905,1,1,1,1,1,0,0,20251124,20261231
SAG_03260010910,0,0,0,0,0,1,0,20251124,20261231
SAG_03260011010,1,1,1,1,1,1,0,20251124,20261231
SAG_03260011110,1,1,1,1,1,1,1,20251124,20261231
SAG_03260011210,1,1,1,1,1,1,1,20251124,20261231
SAG_03260011310,1,1,1,1,1,1,0,20251124,20261231
SAG_03260011410,1,1,1,1,1,1,1,20251124,20261231
SAG_03260011510,1,1,1,1,1,1,0,20251124,20261231
SAG_03260011555,1,1,1,1,1,0,0,20260302,20260331
SAG_03260011610,1,1,1,1,1,1,0,20251124,20261231
SAG_03260011655,1,1,1,1,1,0,0,20260302,20260331
SAG_03260011710,1,1,1,1,1,1,1,20251124,20261231
SAG_03260011755,1,1,1,1,1,0,0,20260302,20260331
SAG_03260011810,1,1,1,1,1,1,1,20251124,20261231
SAG_03260011855,1,1,1,1,1,0,0,20260302,20260331
SAG_03260011910,1,1,1,1,1,1,0,20251124,20261231
SAG_03260011955,1,1,1,1,1,0,0,20260302,20260331
SAG_03260012010,1,1,1,1,1,1,1,20251124,20261231
SAG_03260012055,1,1,1,1,1,0,0,20260302,20260331
SAG_03260012110,1,1,1,1,1,1,1,20251124,20261231
SAG_03260012155,1,1,1,1,1,0,0,20260302,20260331
SAG_03260012210,1,1,1,1,1,1,1,20251124,20261231
SAG_03260012255,1,1,1,1,1,0,0,20260302,20260331
SAG_03260012310,1,1,1,1,1,1,0,20251124,20261231
SAG_03260020555,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020605,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020625,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020640,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020735,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020835,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020840,0,0,0,0,0,1,0,20251124,20261231
SAG_03260020845,1,1,1,1,1,0,0,20251124,20261231
SAG_03260020910,0,0,0,0,0,0,1,20251124,20261231
SAG_03260020940,1,1,1,1,1,1,0,20251124,20261231
SAG_03260021010,0,0,0,0,0,0,1,20251124,20261231
SAG_03260021040,1,1,1,1,1,1,0,20251124,20261231
SAG_03260021140,1,1,1,1,1,1,0,20251124,20261231
SAG_03260021240,1,1,1,1,1,0,0,20251124,20261231
SAG_03260021241,0,0,0,0,0,1,0,20251124,20261231
SAG_03260021310,0,0,0,0,0,0,1,20251124,20261231
SAG_03260021340,1,1,1,1,1,0,0,20251124,20261231
SAG_03260021341,0,0,0,0,0,1,0,20251124,20261231
SAG_03260021440,1,1,1,1,1,0,0,20251124,20261231
SAG_03260021510,0,0,0,0,0,0,1,20251124,20261231
SAG_03260021540,1,1,1,1,1,0,0,20251124,20261231
SAG_03260021610,0,0,0,0,0,0,1,20251124,20261231
SAG_03260021640,1,1,1,1,1,0,0,20251124,20261231
SAG_03260021740,1,1,1,1,1,1,0,20251124,20261231
SAG_03260021840,1,1,1,1,1,1,0,20251124,20261231
SAG_03260021910,0,0,0,0,0,0,1,20251124,20261231
SAG_03260021940,1,1,1,1,1,1,0,20251124,20261231
SAG_03260022040,1,1,1,1,1,0,0,20251124,20261231
SAG_03260022042,0,0,0,0,0,1,0,20251124,20261231
SAG_03260022140,1,1,1,1,1,0,0,20251124,20261231
SAG_03260022141,0,0,0,0,0,1,0,20251124,20261231
SAG_03260022240,1,1,1,1,1,0,0,20251124,20261231
SAG_03260030715,1,1,1,1,1,0,0,20251124,20261231
SAG_03260030725,1,1,1,1,1,0,0,20251124,20261231
SAG_03260030810,1,1,1,1,1,0,0,20251124,20261231
SAG_03260040820,1,1,1,1,1,0,0,20250428,20261231
SAG_03260040840,1,1,1,1,1,0,0,20250428,20261231
SAG_03260040930,1,1,1,1,1,0,0,20250428,20261231
SAG_03260050626,1,1,1,1,1,0,0,20251124,20261231
SAG_03260060429,1,1,1,1,1,0,0,20251124,20261231
SAG_03260060445,0,0,0,0,0,1,0,20251124,20261231
SAG_03260060459,1,1,1,1,1,0,0,20251124,20261231
SAG_03260060534,1,1,1,1,1,0,0,20251124,20261231
SAG_03260060605,1,1,1,1,1,0,0,20251124,20261231
SAG_03260060715,0,0,0,0,0,1,0,20251124,20261231
SAG_03260060815,0,0,0,0,0,1,0,20251124,20261231
SAG_03260061615,0,0,0,0,0,1,0,20251124,20261231
SAG_03260061715,0,0,0,0,0,1,0,20251124,20261231
SAG_03260070509,1,1,1,1,1,0,0,20251124,20261231
SAG_03260070535,0,0,0,0,0,1,0,20251124,20261231
SAG_03260070539,1,1,1,1,1,0,0,20251124,20261231
SAG_03260080510,1,1,1,1,1,0,0,20251124,20261231
SAG_03261010542,1,1,1,1,1,0,0,20251124,20261231
SAG_03261010605,0,0,0,0,0,1,0,20251124,20261231
SAG_03261010610,1,1,1,1,1,0,0,20251124,20261231
SAG_03261010705,1,1,1,1,1,0,0,20251124,20261231
SAG_03261010706,0,0,0,0,0,1,0,20251124,20261231
SAG_03261010755,1,1,1,1,1,0,0,20251124,20261231
SAG_03261010805,0,0,0,0,0,1,1,20251124,20261231
SAG_03261010905,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011005,1,1,1,1,1,1,0,20251124,20261231
SAG_03261011105,1,1,1,1,1,1,0,20251124,20261231
SAG_03261011205,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011305,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011405,1,1,1,1,1,1,0,20251124,20261231
SAG_03261011505,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011605,1,1,1,1,1,1,0,20251124,20261231
SAG_03261011655,1,1,1,1,1,0,0,20260302,20260331
SAG_03261011705,1,1,1,1,1,1,0,20251124,20261231
SAG_03261011755,1,1,1,1,1,0,0,20260302,20260331
SAG_03261011805,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011855,1,1,1,1,1,0,0,20260302,20260331
SAG_03261011905,1,1,1,1,1,1,1,20251124,20261231
SAG_03261011955,1,1,1,1,1,0,0,20260302,20260331
SAG_03261012005,1,1,1,1,1,1,0,20251124,20261231
SAG_03261012055,1,1,1,1,1,0,0,20260302,20260331
SAG_03261012105,1,1,1,1,1,1,1,20251124,20261231
SAG_03261012155,1,1,1,1,1,0,0,20260302,20260331
SAG_03261012205,1,1,1,1,1,1,0,20251124,20261231
SAG_03261020455,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020510,0,0,0,0,0,1,0,20251124,20261231
SAG_03261020525,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020600,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020630,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020645,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020700,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020720,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020730,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020740,0,0,0,0,0,1,0,20251124,20261231
SAG_03261020840,1,1,1,1,1,0,0,20251124,20261231
SAG_03261020841,0,0,0,0,0,1,0,20251124,20261231
SAG_03261020940,1,1,1,1,1,1,0,20251124,20261231
SAG_03261021010,0,0,0,0,0,0,1,20251124,20261231
SAG_03261021040,1,1,1,1,1,1,0,20251124,20261231
SAG_03261021110,0,0,0,0,0,0,1,20251124,20261231
SAG_03261021140,1,1,1,1,1,1,0,20251124,20261231
